Week,Open.Price,High.Price,Low.Price,Close.Price,Average.No.of.Shares,No..of.Trades,Total.Turnover..Rs..,Spread.High.Low,Spread.Close.Open,WAP
739,1102,1113.63,1095.48,1105.3,295103,3741.2,326501169,18.15,3.3,1106.4
740,1095.77,1102.69,1084.43,1089.81,60883,1419.8,66561629.4,18.26,-5.96,1093.27
741,1070.8,1073.77,1060.68,1066.79,69201,1725.6,73454004.4,13.09,-4.01,1061.46
742,1056.36,1065.31,1047.27,1057.38,61605,1846,65138501.6,18.04,1.02,1057.36
743,1066.43,1075.28,1060.62,1068.27,38021,1640.6,40683603.2,14.66,1.84,1070.03
744,1077.6,1082.38,1068.48,1073.67,36059,1527.2,38742357.6,13.9,-3.93,1074.42
745,1055.67,1062.93,1048.13,1053.33,38667,1774.2,40801958.2,14.8,-2.34,1055.21
746,1064.96,1072.22,1055.95,1066.41,44162,2008,47092601.4,16.27,1.45,1066.36
747,1074.08,1077.69,1066.02,1072.68,85342,1534,91612041.2,11.67,-1.4,1073.47
748,1081.18,1084.74,1073.07,1078.88,36358,1331.4,39198701.2,11.67,-2.3,1078.13
749,1064.66,1068.96,1054.23,1059.88,74459,1942.4,78902035,14.73,-4.78,1059.67
750,1047.71,1055.17,1036.75,1046.06,196643,2986.4,206300164.4,18.42,-1.65,1049.11
751,1030.03,1039.1,1021.77,1029.32,147693,3726.6,151893247.6,17.33,-0.71,1028.44
752,1046.81,1056.09,1040.33,1046.8,48668,1876,50986879.2,15.76,-0.01,1047.65
753,1047.2,1051.7,1037.91,1042.74,51318,1933.2,53564233.8,13.79,-4.46,1043.77
754,1000,1001.66,976.19,982.18,158076,4285.4,155083808,25.47,-17.82,981.07
755,986.44,990.25,972.22,982.73,120733,3631.8,118131875.2,18.03,-3.71,978.46
756,961.41,972,947.01,962.72,109307,3646.6,104806512,24.99,1.31,958.83
757,1010.48,1021.52,1002.44,1016.94,70731,2568.8,71610216.2,19.08,6.46,1012.43
758,1026.96,1031.57,1018.23,1027.02,602755,4359.4,616973625.6,13.34,0.0600000000000001,1023.59
759,1036,1045.46,1027.45,1038.66,86229,2396.8,89655869.8,18.01,2.66,1039.74
760,1055.72,1066.76,1051.77,1060.37,65533,2003,69422070,14.99,4.65,1059.35
761,1064.43,1070.01,1054.72,1060.71,67415,1653.2,71532414.8,15.29,-3.72,1061.08
762,1075.86,1084.26,1066.05,1080,147810,2008.4,158253619.6,18.21,4.14,1070.66
763,1100.56,1109.16,1092.25,1102.62,90360,3145.8,99628127.2,16.91,2.06,1102.57
764,1122.54,1134.94,1110.89,1122.17,92841,3322.8,104538755,24.05,-0.37,1126
765,1128.81,1141.22,1123.37,1135.63,39281,1592.6,44583903.2,17.85,6.82,1135
766,1153.11,1159.6,1136,1149.52,102453,2009.8,117243555.8,23.6,-3.59,1144.36
767,1138.3,1151.33,1135.78,1145.53,41365,1627.2,47489517.8,15.55,7.23,1148.06
768,1182.62,1186.93,1174.07,1181.08,118231,2055.4,139431753.2,12.86,-1.54,1179.32
769,1174.54,1181.16,1165.82,1170.99,156255,1968.6,183270602.6,15.34,-3.55,1172.89
770,1158.4,1165.09,1151.19,1159.06,96876,2313,112310049,13.9,0.66,1159.32
771,1167.61,1174.87,1161.35,1167.99,92535,2715.4,108222398.2,13.52,0.38,1169.53
772,1166.13,1175.05,1156.11,1169.05,144141,2010.2,168410249.8,18.94,2.92,1168.37
773,1173.29,1180.63,1165.15,1174.01,82529,1708.8,97095295.2,15.48,0.72,1176.5
774,1195.79,1200.05,1186.9,1192.92,195476,2815.6,233656818,13.15,-2.87,1195.32
775,1224.5,1234.72,1216.23,1226.59,170183,2910.2,208761778.6,18.49,2.09,1226.69
776,1238.02,1245.46,1229.48,1240.31,63758,1760.2,79056907.4,15.98,2.29,1239.95
777,1246.35,1252.19,1233.7,1242.92,62643,1369.8,77856500.4,18.49,-3.43,1242.86
778,1247.18,1251.11,1233.95,1240.78,55765,1316.4,69347986.8,17.16,-6.4,1243.58
779,1236.02,1242.9,1228.06,1236.92,192632,1570.6,239307304.6,14.84,0.9,1242.3
780,1255,1260.66,1248.58,1255.69,112491,2134,140735551.2,12.08,0.69,1251.08
781,1269.1,1283.33,1254.73,1272.26,87552,2419.6,111041043.2,28.6,3.16,1268.29
782,1291.19,1297.89,1280.67,1289.35,73248,1726.2,94316022,17.22,-1.84,1287.63
783,1287.36,1294.28,1278.71,1284.99,170349,1693,217723018.4,15.57,-2.37,1278.1
784,1306.3,1311.18,1295.75,1301.63,93128,1534.6,121481373.6,15.43,-4.67,1304.46
785,1290.04,1295.59,1277.35,1284.03,87922,2034.6,113333973.8,18.24,-6.01,1289.03
786,1287.29,1290.77,1273.76,1279.31,57491,1276,73512705,17.01,-7.98,1278.68
787,1261.18,1266.38,1242.53,1254.11,90553,1818.2,113414530.4,23.85,-7.07,1252.47
788,1257.69,1264.49,1243.64,1255.05,78591,2327,98291033.6,20.85,-2.64,1250.67
789,1253.39,1260.75,1243.47,1255.11,88513,1791.4,111014218,17.28,1.72,1254.21
790,1246,1260.54,1234.91,1255.26,313367,5665.8,391499101.8,25.63,9.26,1249.33
791,1259.34,1263.7,1239.1,1243.23,120902,2852.2,152355690.8,24.6,-16.11,1260.16
792,1197.63,1202.28,1176.56,1187.35,81694,2747.8,96720720.2,25.72,-10.28,1183.94
793,1192.34,1201.35,1181.35,1190.25,92575,1960,110140003.8,20,-2.09,1189.74
794,1197.53,1203.89,1183.29,1193.6,90510,1949.8,107845111.8,20.6,-3.93,1191.53
795,1182.47,1191.33,1174.38,1181.36,90514,2046.4,106951964,16.95,-1.11,1181.61
796,1179.2,1184.56,1171.37,1179.44,51829,1399.8,61057523.4,13.19,0.24,1178.06
797,1187.11,1197.66,1182.15,1190.83,94432,2054.8,112460627.2,15.51,3.72,1190.92
798,1197.09,1200.18,1186.21,1190.09,286502,2184.6,340139060.4,13.97,-7,1187.21
799,1216.31,1227.95,1210.94,1221.4,325361,2826,393460214.8,17.01,5.09,1209.3
800,1243.55,1249.32,1235.18,1240.3,916474,1402.8,1135658843,14.14,-3.25,1239.16
801,1270,1281.36,1264.69,1275.59,79171,2287.8,100875258.6,16.67,5.59,1274.14
802,1299.02,1309.02,1291.74,1303.34,122044,2208.6,158531975.2,17.28,4.32,1298.97
803,1307.69,1315.52,1298.82,1305.74,55057,1669.2,71914678.2,16.7,-1.95,1306.19
804,1350.51,1367.61,1330.96,1348.95,1187556,14462.8,1675922003,36.65,-1.56,1411.24
805,1402.05,1410.67,1389.19,1397.85,92192,2551.8,129260813.4,21.48,-4.2,1402.08
806,1387.8,1392.45,1376.57,1382.48,170694,1868.4,237141914,15.88,-5.32,1389.28
807,1402.34,1409.1,1395.29,1402.78,265826,1759.6,372473548,13.81,0.44,1401.19
808,1425.11,1434,1422.4,1430.9,356300,1609.8,509222845.6,11.6,5.79,1429.2
809,1424.33,1430.77,1416.85,1422.72,666964,2964.6,949856719,13.92,-1.61,1424.15
810,1442.29,1454.5,1430.03,1441.61,114046,2721,164603015,24.47,-0.68,1443.3
811,1438.16,1445.69,1432.23,1438.86,73995,1909.6,106453868.6,13.46,0.7,1438.66
812,1449.87,1464.06,1441.83,1457.51,199668,3790.6,292409875.2,22.23,7.64,1464.48
813,1537.36,1554.28,1526.64,1545.16,284110,7885.8,437505253.6,27.64,7.8,1539.92
814,1542.77,1545.77,1529.15,1536.75,121260,2381.6,186389644,16.62,-6.02,1537.11
815,1544.81,1554.32,1538.72,1547.39,115072,1365,178320468.4,15.6,2.58,1549.64
816,1554.23,1567.3,1549.94,1562.39,41357,1486.4,64551571.8,17.36,8.16,1560.84
817,1592.94,1612.57,1583.26,1602.59,64528,2175,103219369.2,29.31,9.65,1599.61
818,1633.6,1638.8,1623.59,1632.21,41515,1534.8,67724619.2,15.21,-1.39,1631.33
819,1645.54,1658.07,1641.07,1652.23,46358,1662.6,76619576.8,17,6.69,1652.78
820,1672.77,1684.2,1662.39,1674.37,112128,1628.2,187624349,21.81,1.6,1673.31
821,1694.45,1702.14,1677.47,1686.35,65263,2093.6,110326019,24.67,-8.1,1690.48
822,1663.48,1670.6,1651.16,1658.02,62290,1755.8,103516875.6,19.44,-5.46,1661.85
823,1665,1672.87,1658.27,1666.36,213214,6848.4,356407698.2,14.6,1.36,1671.6
824,1683,1688.68,1672.86,1681.7,46438,1500.4,77998396.4,15.82,-1.3,1679.62
825,1709,1724.13,1700.44,1715.6,101019,3536,173699153.8,23.69,6.6,1719.47
826,1767.5,1787.98,1757.74,1779,94742,2489.8,167720182.2,30.24,11.5,1770.28
827,1790.05,1797.97,1775.36,1786.7,44917,1767,80222471.6,22.61,-3.35,1786.02
828,1760.01,1772.66,1749.27,1762.85,81887,1533.6,144349940.6,23.39,2.84,1762.79
829,1756.61,1766.18,1745.82,1757.72,35283,1231.4,62023937.6,20.36,1.11,1757.9
830,1765.46,1774.12,1752.68,1763.68,45261,1537.8,79791413.8,21.44,-1.78,1762.92
831,1760.78,1770.54,1752.6,1761.51,56107,1608.8,98754838.4,17.94,0.73,1760.12
832,1817.92,1832.1,1808.04,1826.17,77556,2692,141294179.8,24.06,8.25,1821.83
833,1850.09,1858.45,1841.57,1849.85,51228,1334.2,94891198.4,16.88,-0.24,1852.33
834,1811.48,1816.17,1787.09,1797.02,120039,2546.6,216920320.6,29.08,-14.46,1807.08
835,1801.61,1812.59,1795.05,1801.46,58642,1863,105902641.4,17.54,-0.15,1805.92
836,1803.16,1822.23,1795.58,1811.38,50219,1429.2,91233067.4,26.65,8.22,1816.7
837,1854.9,1867.1,1842.06,1858.12,40406,1469,74973169.2,25.04,3.22,1855.5
838,1828.47,1838.62,1779.22,1812.93,229325,4080,411896554.6,59.4,-15.54,1796.13
839,1819.11,1829.64,1814.65,1822.73,51605,1306.8,94020323.2,14.99,3.62,1821.92
840,1827.2,1833.58,1811.36,1822.04,503315,1419.6,918653614.8,22.22,-5.16,1825.21
841,1813,1823.69,1805.83,1814.05,41999,1065.2,76358701.4,17.86,1.05,1818.11
842,1850.74,1858.7,1842.85,1851.38,33517,856.6,62005629.2,15.85,0.64,1849.98
843,1858.64,1866.34,1845.57,1853.3,36231,1101.4,67292725.8,20.77,-5.34,1857.32
844,1818.03,1835.07,1809.82,1824.84,96628,1447.4,176369785.4,25.25,6.81,1825.25
845,1838.4,1864.48,1822.23,1846.81,807899,2318.8,1482209130,42.25,8.41,1834.65
846,1881.72,1888.45,1865.17,1872.88,182255,2005.2,341362850.2,23.28,-8.84,1873
847,1869.42,1878.39,1857.18,1867.15,53842,1192.6,100640626.6,21.21,-2.27,1869.18
848,1865.6,1870.94,1850.28,1858.73,47115,1112.2,87660652.4,20.66,-6.87,1860.57
849,1870.76,1886.66,1865.32,1879.32,63531,1669.2,119723581,21.34,8.56,1884.49
850,1935,1953.3,1924.98,1937.84,299919,3856.8,585583326.8,28.32,2.84,1952.47
851,1977.88,1994.55,1967.94,1986.94,159718,2361.6,315578075.2,26.61,9.06,1975.85
852,1940.14,1955.74,1904.22,1924.77,117270,3571,223520662.6,51.52,-15.37,1906.03
853,1871.51,1887.96,1864.94,1874.96,72087,2391.4,135077422.2,23.02,3.45,1873.81
854,1874.17,1880.24,1857.78,1866.5,43670,1402,81490497.6,22.46,-7.67,1866.05
855,1884.97,1902.66,1876.49,1891.11,52936,1541.4,100356636.4,26.17,6.14,1895.81
856,1861.99,1866.1,1842.42,1852.62,164398,1819.6,303116897.8,23.68,-9.37,1843.8
857,1865.74,1884.3,1855.39,1865.91,89229,1489.8,166893495.2,28.91,0.17,1870.4
858,1854.54,1862.82,1843.75,1850.88,90794,2030,168244225.8,19.07,-3.66,1853.03
859,1887.57,1914.16,1878.34,1904.87,78021,2505.4,147562989.4,35.82,17.3,1891.32
860,1922.19,1931.27,1902.52,1914.56,60520,1931.2,115746540.6,28.75,-7.63,1912.53
861,1927.56,1938.96,1917.53,1931.33,30151,1307,58212047.4,21.43,3.77,1930.68
862,1950.34,1959.78,1924.36,1941.8,87532,2562.8,170177663.8,35.42,-8.54,1944.18
863,1931.67,1948.91,1923.02,1937.06,109632,2486,211856451.6,25.89,5.39,1932.43
864,1972.1,1982.74,1960.29,1976.15,97547,1955.2,192494561,22.45,4.05,1973.35
865,2010.67,2030.7,2004.09,2017.04,140981,2996.4,286150604.2,26.61,6.37,2029.71
866,2008.92,2019.09,1990.62,1998.06,52453,2056,105156884.8,28.47,-10.86,2004.78
867,2010.44,2032.62,2001.46,2023.89,108009,1763.6,214835552.2,31.16,13.45,1989.05
868,2097.45,2126.22,2058.41,2082.39,317170,8274.8,664938700.8,67.81,-15.06,2096.47
869,2052.11,2061.85,2039.41,2048.02,56025,2226.4,114831019,22.44,-4.09,2049.64
870,2033.11,2044.38,2021.02,2034.06,85467,2256,174075979.2,23.36,0.95,2036.76
871,2074.72,2095.48,2066.96,2087.43,75612,2594.2,157401340.2,28.52,12.71,2081.7
872,2095.54,2117.08,2083.68,2097.52,56304,2255,118261848,33.4,1.98,2100.42
873,2119.61,2139.68,2112.77,2130.47,79955,1981.6,169924467.6,26.91,10.86,2125.25
874,2169.52,2191.64,2162.45,2173.6,70914,4184.6,154805754.6,29.19,4.08,2183.01
875,2171.77,2184.9,2158.46,2173.57,69675,3346.2,151174093.2,26.44,1.8,2169.7
876,2186.42,2196.31,2164.42,2180.68,56595,2911,123292235.8,31.89,-5.74,2178.5
877,2135.23,2146.2,2117,2126.89,131339,2757.6,279518583.4,29.2,-8.34,2128.22
878,2105.16,2112.88,2085.46,2097.81,68304,3313.4,143273602.8,27.42,-7.35,2097.59
879,2088.18,2102.25,2077.87,2084.23,55540,2843.8,116056257.2,24.38,-3.95,2089.6
880,2087.3,2095.15,2067.5,2076.9,85759,3188.8,178176372.2,27.65,-10.4,2077.64
881,2060.62,2067.98,2044.48,2056.97,59963,2919,123087846.6,23.5,-3.65,2052.73
882,2029.2,2036.98,2003.23,2016.54,156794,4182.8,316856142.6,33.75,-12.66,2020.84
883,1975.4,1987.9,1936.54,1960.42,153452,6500.6,300719675,51.36,-14.98,1959.7
884,1995.6,2015.01,1979.88,2003.7,98790,4746,197508275.6,35.13,8.1,1999.27
885,1972.74,1985.42,1936.11,1955.71,314717,5930.6,616920595.2,49.31,-17.03,1960.24
886,1982.99,1997.28,1958.98,1978.01,70920,2620,140000778.2,38.3,-4.98,1974.07
887,1989.84,2001.44,1971.41,1980.87,90056,3298.2,178680197.4,30.03,-8.97,1984.1
888,1940.02,1943.5,1904.82,1924.64,773504,7220.6,1471397030,38.68,-15.38,1902.25
889,1951,1963.66,1938.08,1951.76,416081,3346.8,807486625.8,25.58,0.76,1940.7
890,1956.47,1970.11,1940.86,1956.79,107346,3247.8,209258244.8,29.25,0.32,1949.38
891,2015.94,2030.3,2002.97,2020.75,130658,2762.4,264993263.4,27.33,4.81,2028.14
892,2092.57,2115.25,2083.64,2100.84,405784,3237.8,856842787.8,31.61,8.27,2111.57
893,2090.35,2108.31,2078.66,2095.42,91831,4097,192274881.6,29.65,5.07,2093.79
894,2087.14,2107.12,2073.73,2094.28,86586,3881.4,180580607.6,33.39,7.14,2085.56
895,2126,2139.02,2101.45,2117.72,75150,3133,159245432.4,37.57,-8.28,2119.03
896,2119.76,2139.36,2102,2123.82,85483,3032.4,180999126.2,37.36,4.06,2117.37
897,2126.44,2132.75,2109.79,2115.76,88628,2726.6,187735418.4,22.96,-10.68,2118.24
898,2113.91,2122.14,2102.11,2111.96,48480,1874,102488807.6,20.03,-1.95,2114.04
899,2137.8,2147.32,2118.69,2132.23,672159,2986.4,1426452135,28.63,-5.57,2122.19
900,2107,2113.27,2084.11,2089.45,235904,4802.4,494481242.4,29.16,-17.55,2096.11
901,2081,2103,2061.85,2085.45,115815,4527.4,241099637.8,41.15,4.45,2081.77
902,2124.6,2137.26,2113.42,2126.05,121400,3093.6,257974991.4,23.84,1.45,2125
903,2115.03,2126.45,2096.21,2105.07,58183,2198.6,122775602.8,30.24,-9.96,2110.16
904,2105.67,2121.08,2093.28,2109.39,97311,2646.4,205125374,27.8,3.72,2107.94
905,2098.26,2113.87,2081.04,2093.5,126773,2716.6,265466928,32.83,-4.76,2094.03
906,2135.1,2162.5,2127.62,2155.4,124768,4831.4,271218785.8,34.88,20.3,2173.78
907,2250.71,2274.83,2239.89,2260.62,159800,4386.4,361051107.8,34.94,9.91,2259.39
908,2293.45,2312.63,2273.02,2293.56,222398,3979.4,508949112,39.61,0.11,2288.46
909,2307.22,2319.45,2290.95,2300.52,164575,3152.2,380813451.8,28.5,-6.7,2313.92
910,2280.8,2295.92,2261.48,2276.03,423632,8073.2,955684474.4,34.44,-4.77,2255.93
911,2290.23,2303.35,2269.45,2282.84,285466,4322.2,654523526,33.9,-7.39,2292.82
912,2271.43,2294.62,2256.69,2276.15,197114,7580.6,447318412.6,37.93,4.72,2269.34
913,2345.44,2356.15,2322.09,2337.45,108873,4487.2,254853913.8,34.06,-7.99,2340.84
914,2300.72,2313.64,2279.94,2291.29,84432,4386.6,193960945,33.7,-9.43,2297.24
915,2371.29,2401.28,2353.45,2383.46,203012,7018.8,488347785.6,47.83,12.17,2405.51
916,2399.65,2419.22,2366.73,2389.35,110032,5151.4,263027529.6,52.49,-10.3,2390.46
917,2446.31,2461.06,2410.87,2439.55,95458,5089,233030985.6,50.19,-6.76,2441.19
918,2447.36,2456.49,2425.19,2442.93,147305,3170.4,359689304.4,31.3,-4.43,2441.8
919,2435.94,2443.67,2415.9,2426.11,84099,3649.4,204239053.2,27.77,-9.83,2428.56
920,2430.7,2452.8,2419.48,2438.86,142315,3915.2,346491024,33.32,8.16,2434.68
921,2479.63,2492.53,2462.43,2479.91,76092,3928.2,188678877.8,30.1,0.279999999999999,2479.62
922,2431.02,2437.73,2398.36,2411.26,176049,6579.6,425229653.2,39.37,-19.76,2415.41
923,2408.35,2418.09,2387.6,2396.66,354379,5802,852357472.8,30.49,-11.69,2405.21
924,2324.41,2336.69,2284.5,2300.51,163712,8476.2,375486585.2,52.19,-23.9,2293.58
925,2260.07,2270.04,2233.56,2248.78,94558,6576.8,212688279.4,36.48,-11.29,2249.29
926,2192.14,2216.16,2170.71,2200.65,392673,6969.8,863122641.8,45.45,8.51,2198.07
927,2246.79,2258.27,2210.8,2233.04,156979,6433.2,350697522.6,47.47,-13.75,2234.04
928,2204.3,2227.29,2179.34,2208.19,164860,6143.6,364323056.6,47.95,3.89,2209.89
929,2244.96,2253.58,2221.33,2234.63,135218,7146.8,303055065,32.25,-10.33,2241.23
930,2244.8,2266.95,2221.23,2244.89,186266,5350.6,417792332.8,45.72,0.0899999999999997,2242.99
931,2245.68,2259.75,2221.05,2233.05,189546,5582.4,424338826.6,38.7,-12.63,2238.71
932,1194.28,1222.99,1175.98,1210.74,709711,18004,854036067,47.01,16.46,1203.36
933,1238.76,1253.14,1226.03,1237.08,276621,9013.6,343080959.4,27.11,-1.68,1240.26
934,1213.58,1227.84,1188.57,1200.72,311514,11074.4,375778228,39.27,-12.86,1206.3
935,1219.2,1228.77,1210.05,1219.45,161898,5637.2,197708825.4,18.72,0.25,1221.19
936,1245.54,1250.08,1229.89,1236.54,475044,7289.8,588967161.2,20.19,-9,1239.82
937,1244.37,1255.44,1232.97,1239.51,249687,6257.6,310777803.4,22.47,-4.86,1244.67
938,1253.48,1262.32,1242.15,1255.65,214420,4952.8,267760551.4,20.17,2.17,1248.77
939,1269.48,1277.43,1260.64,1268.88,153565,5554,195090878,16.79,-0.6,1270.41
940,1274.37,1282.64,1265.85,1273.65,357896,4711.8,455433080.8,16.79,-0.72,1272.53
941,1274.59,1278.61,1259.63,1267.78,98051,4721.8,124224497.6,18.98,-6.81,1266.94
942,1252.05,1256.17,1239.27,1247.19,119647,6088.6,149238227.4,16.9,-4.86,1247.32
943,1259.76,1268,1245.74,1260.9,141910,5950.8,178734732.2,22.26,1.14,1259.49
944,1292.75,1301.64,1283.43,1293.72,142747,5148.2,184353669.2,18.21,0.97,1291.47
945,1283.44,1286.42,1269.98,1275.63,198632,4029,253971903.8,16.44,-7.81,1278.61
946,1268.22,1275.15,1253.74,1262.76,922087,5841,1157273869,21.41,-5.46,1255.06
947,1282.79,1288.45,1273.55,1282.95,1856552,6219.4,2389111394,14.9,0.16,1286.85
948,1274.95,1278.09,1255.63,1260.97,290036,7982.4,366414337.6,22.46,-13.98,1263.34
949,1235.92,1241.61,1223.79,1232.17,304576,12634.6,375382903.2,17.82,-3.75,1232.48
950,1219.65,1227.58,1201.4,1214.81,194707,9887.6,236325266.8,26.18,-4.84,1213.75
951,1242.39,1249,1232.29,1241.24,302237,5727,374072804,16.71,-1.15,1237.68
952,1238.36,1243.28,1222.09,1227.97,474153,6445,585282410.6,21.19,-10.39,1234.37
953,1213.6,1217.37,1202.55,1210.66,253509,7001.8,304889113,14.82,-2.94,1202.68
954,1186.76,1190.61,1163.91,1177.87,546377,18732.8,644422735.4,26.7,-8.89,1179.45
955,1116.8,1124.47,1081.77,1104.29,1907385,28233.6,2108691937,42.7,-12.51,1105.54
956,970.78,1008.61,905.98,963.75,1375315,40035.4,1330361839,102.63,-7.03,967.31
957,827.1,878.05,784.06,837.46,1878634,55513.6,1527081270,93.99,10.36,812.87
958,881.56,894.5,833.76,848.65,1220068,32141,1057686944,60.74,-32.91,866.91
959,908.52,931.32,866.67,893.7,963925,31886.4,859892114,64.65,-14.82,892.07
960,914.82,927.66,899.12,917.32,1338933,24664.6,1224768466,28.54,2.5,914.73
961,939.21,961.91,924.35,946.08,647147,20670.4,611419837,37.56,6.87,944.79
962,953.74,964.46,929.21,941.54,646929,22069.8,614438860.4,35.25,-12.2,949.78
963,929.25,936.11,904.8,913.48,1222347,22329.8,1122779564,31.31,-15.77,918.54
964,868.38,880.38,843.54,854.78,953730,30895.4,819016712,36.84,-13.6,858.75
965,885.34,911.04,875.3,898.47,1237894,27132.2,1115219340,35.74,13.13,900.9
966,999.4,1025.25,989.48,1009.58,651712,20198.6,657656710.8,35.77,10.18,1009.12
967,996.22,1013.45,971.49,989.17,958487,22664,959203024.8,41.96,-7.05,1000.75
968,986.79,1006.56,970.83,995.09,1011253,30719.6,998282874.2,35.73,8.3,987.17
969,1031.77,1051.87,1020.79,1037.26,672795,22926.2,696933634.2,31.08,5.49,1035.88
970,1071.66,1093.48,1061.23,1078.33,816929,18959.6,873567785.6,32.25,6.67,1069.33
971,1110.84,1121.39,1101.06,1109.67,422149,15595.8,468725075.6,20.33,-1.17,1110.33
972,1070.66,1086.47,1052.99,1070.76,670108,18781.2,716774159,33.48,0.100000000000001,1069.64
973,1135.6,1143.52,1119.11,1129.66,939444,27057.8,1064087572,24.41,-5.94,1132.68
974,1077.09,1084.73,1051.74,1062.72,707084,20883,752354360.6,32.99,-14.37,1064.02
975,1032.54,1049.42,1013.25,1031.15,733075,21039.8,757478246.4,36.17,-1.39,1033.29
976,1058.01,1068.02,1044.65,1055.15,571073,16457.6,604354070.8,23.37,-2.86,1058.28
977,1050,1067.26,1042.19,1060.34,547692,14988.2,576675160.2,25.07,10.34,1052.92
978,1113.2,1127.23,1100.75,1116.26,451535,14667.6,503138994.6,26.48,3.06,1114.29
979,1122.05,1140.07,1112.56,1125.45,481616,15471.8,542763159.2,27.51,3.4,1126.96
980,1100.78,1111.99,1087.83,1097.24,307452,9041,338740770.2,24.16,-3.54,1101.77
981,1080.75,1090.38,1061.3,1072.59,380430,9117.8,410743211.4,29.08,-8.16,1079.68
982,1046.3,1056.45,1031.44,1041.25,338006,13340.6,353534155.4,25.01,-5.05,1045.94
983,1072,1091.33,1068.42,1083.3,470501,11336.4,504601667.2,22.91,11.3,1072.48
984,1177.45,1199.04,1165.34,1189.04,922636,22473.2,1114005159,33.7,11.59,1207.42
985,1204.85,1216.91,1180.26,1196.1,410425,12627.8,492211720.2,36.65,-8.75,1199.27
986,1231.4,1243.52,1217.4,1230.57,353531,11152.4,435264053,26.12,-0.83,1231.19
987,1206.42,1219.16,1186.39,1205.13,368899,11148.2,443967314,32.77,-1.29,1203.49
988,1261.95,1289.26,1258.36,1284.77,612733,25166,785949009,30.9,22.82,1282.69
989,1368.08,1388.54,1356.85,1376.77,499645,18514.2,686730836.6,31.69,8.69,1374.44
990,1396.71,1412.24,1377.88,1397.94,400512,15208.2,559859002.2,34.36,1.23,1397.86
991,1429.26,1447.17,1406.76,1428.4,419195,16642.4,597564646,40.41,-0.86,1425.51
992,1396.62,1406.54,1373.36,1383.51,441010,20152,612141329,33.18,-13.11,1388.04
993,1386.68,1398.01,1371.6,1386.82,360175,15450.8,498726719,26.41,0.140000000000001,1384.68
994,1408.1,1422.03,1383.36,1401.86,525235,15422.2,731731232.4,38.67,-6.24,1393.15
995,1404.71,1415.97,1394.56,1409.1,336893,11776,472275815.8,21.41,4.39,1401.86
996,1434.67,1440.91,1413.38,1424.81,278625,11656.4,397559773.4,27.53,-9.86,1426.86
997,1450.17,1464.1,1436.76,1450.26,335433,15066.2,487610312.4,27.34,0.0900000000000001,1453.67
998,1483.51,1496.19,1464.54,1482.39,434010,15168,644112886,31.65,-1.12,1484.1
999,1456.63,1463.3,1422.58,1431.99,516581,17345.2,744834283,40.72,-24.64,1441.85
1000,1487.4,1527.6,1469.82,1516.35,513389,23894,778425104.6,57.78,28.95,1516.25
1001,1597.23,1617.45,1573.07,1593.92,288310,9989.6,461039761.2,44.38,-3.31,1599.11
1002,1603.65,1617.28,1581.88,1593.17,298514,10295.8,478412397.6,35.4,-10.48,1602.65
1003,1556.8,1596.47,1542.7,1565.72,585052,15397.4,921970023.8,53.77,8.92,1575.88
1004,1572.28,1582.91,1543.8,1559.82,453065,10063.6,703820355.6,39.11,-12.46,1553.46
1005,1551.96,1566.61,1532.27,1543.83,272230,12153.2,422478873,34.34,-8.13,1551.92
1006,1517.61,1531.85,1494.13,1505.01,268000,11646.2,404513017.6,37.72,-12.6,1509.38
1007,1488.12,1500.95,1464.94,1481.29,338743,14942.6,501579132.4,36.01,-6.83,1480.71
1008,1498.98,1511.97,1463.41,1484.71,386520,15232.2,576387105.8,48.56,-14.27,1491.22
1009,1416.97,1430.92,1396.18,1413.89,373893,17512.2,531021775,34.74,-3.08,1420.25
1010,1408.9,1431.17,1388.8,1416.66,293737,12028.2,413689351.4,42.37,7.76,1408.37
1011,1430.55,1457.28,1419.96,1441.28,401148,13674.4,578660940.2,37.32,10.73,1442.51
1012,1414.06,1424.24,1389.11,1403.55,377430,13496.4,531112000,35.13,-10.51,1407.18
1013,1406.52,1417.05,1397.77,1404.85,228306,12618.2,321314493.8,19.28,-1.67,1407.39
1014,1443.65,1473.82,1431.64,1460.95,401489,18777.4,585656301,42.18,17.3,1458.71
1015,1497.43,1505.46,1476.37,1489.02,365018,10189.4,541986341.2,29.09,-8.41,1484.82
1016,1512.54,1520.53,1495.19,1510.66,182491,9991.8,275800866.2,25.34,-1.88,1511.31
1017,1491.25,1499.92,1480.89,1486.14,269132,10251.6,399490153,19.03,-5.11,1484.37
1018,1480.61,1488.5,1466.87,1479.89,191592,5149.2,284250598.6,21.63,-0.72,1483.62
1019,1491.57,1506.4,1480.96,1495.68,239839,8348.2,359718590,25.44,4.11,1499.83
1020,1504.12,1506.79,1490.38,1494.97,81995,5097,122610748.6,16.41,-9.15,1495.34
1021,1514.1,1528.17,1503.75,1518.08,143256,7457.8,217493936.8,24.42,3.98,1518.22
1022,1506.05,1514.89,1496.11,1505.87,132585,6707,199370172,18.78,-0.18,1503.72
1023,1456.91,1463,1442.59,1448.07,488590,18291.8,707862247.6,20.41,-8.84,1448.79
1024,1432.11,1437.3,1416.03,1424.69,183098,13968.6,260447139,21.27,-7.42,1422.45
1025,1460.05,1485.46,1453.37,1476.46,356494,15511.8,526467168,32.09,16.41,1476.79
